variable_id,variable_name,variable_label,definition,source,source_url,source_document,extraction_notes
provider-number-active-indicator-june,PRVDR_NUM_SYS,Provider Number Active Indicator — June,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-active-indicator-june,data/raw/html/variable_page/9f2580a2914c77c964e66876083f48c58cb0e6cc.html,
provider-number-active-indicator-march,PRVDR_NUM_SYS,Provider Number Active Indicator — March,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-active-indicator-march,data/raw/html/variable_page/7f69f1863e284c034a8a4070100cf01296ad6d31.html,
provider-number-active-indicator-may,PRVDR_NUM_SYS,Provider Number Active Indicator — May,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-active-indicator-may,data/raw/html/variable_page/5fc4ffd1c3e417351bd6b6d397c36e90df0137f9.html,
provider-number-active-indicator-november,PRVDR_NUM_SYS,Provider Number Active Indicator — November,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-active-indicator-november,data/raw/html/variable_page/bbf32da27443c9e918af793e4b1cde3fb6cfd77f.html,
provider-number-active-indicator-october,PRVDR_NUM_SYS,Provider Number Active Indicator — October,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-active-indicator-october,data/raw/html/variable_page/e3bda6ab3ca7fa001ebdeb6550ef5f8b730fdffd.html,
provider-number-active-indicator-september,PRVDR_NUM_SYS,Provider Number Active Indicator — September,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-active-indicator-september,data/raw/html/variable_page/dfcf3b96fc49fe3e447c8e0edf0a0a160edd0ea5.html,
provider-number-issuing-entity-identifier,PRVDR_NUM,Provider Number Issuing Entity Identifier,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-issuing-entity-identifier,data/raw/html/variable_page/a19788fa94822272d62148a0226a11da30a14ab1.html,
provider-number-special-unit-code,PRVDR_NUM_SPCL_UNIT_CD,Provider Number Special Unit Code,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-special-unit-code,data/raw/html/variable_page/1f458d7ed807ddfcc789545a03ec427b0f7b43ae.html,
provider-number-systemnomenclature,PRVDR_NUM,Provider Number System/Nomenclature,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-systemnomenclature,data/raw/html/variable_page/3e19de54d7c1bac4a27fe76cdd9b923865e715a8.html,
provider-number-taf,PRVDR_NUM,Provider Number (TAF),,resdac_variable_page,https://resdac.org/cms-data/variables/provider-number-taf,data/raw/html/variable_page/cd967aa15123db534e9056ba360677fd71d13ee8.html,
provider-organization-name,PRVDR_ORG_NAME,Provider Organization Name,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-organization-name,data/raw/html/variable_page/4b4278d03dbcfe1eb7a584671ae0196067faabe7.html,
provider-organization-teaching-facility-indicator-ever-calendar-year,TCHNG_IND,Provider Organization Teaching Facility Indicator — Ever in Calendar Year,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-organization-teaching-facility-indicator-ever-calendar-year,data/raw/html/variable_page/3ef5b5a8dbd9c341de8c7d5d3e3d9c09ef4b406b.html,
provider-ownership-category-code-latest-year,OWNRSHP_CD,Provider Ownership Category Code — Latest in Year,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-ownership-category-code-latest-year,data/raw/html/variable_page/322b4f8f6c6fcb9db38bc473bd6ce45e9ea4c3f5.html,
provider-ownership-code-latest-year,OWNRSHP_CD,Provider Ownership Code — Latest in Year,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-ownership-code-latest-year,data/raw/html/variable_page/b3f9742273f998f93da929d6377b3bd81ee9894e.html,
provider-participation-type,PART_TYPE,Provider Participation Type,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-participation-type,data/raw/html/variable_page/8552ef32e54189322841b45a794aebf8825b4519.html,
provider-profit-status-code-latest-year,PRVDR_PRFT_STUS_CD,Provider Profit Status Code — Latest in Year,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-profit-status-code-latest-year,data/raw/html/variable_page/562affbfccdef7fa72883e41467f561fba033135.html,
provider-sex-code,PRVDR_SEX_CD,Provider Sex Code,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-sex-code,data/raw/html/variable_page/d1ff56b3be85d707e7b43a7057c2082c75210e26.html,
provider-specialty-code,PRVDR_SPCLTY_CD,Provider Specialty Code,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-specialty-code,data/raw/html/variable_page/07f6b0424b1ec58d716421053fa991531c5bd7cf.html,
provider-start-date,START_DATE,Provider Start Date,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-start-date,data/raw/html/variable_page/b780ab44ab4ec280653ad1823c0322d2a605437d.html,
provider-state,PRVDR_STATE,Provider State,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-state,data/raw/html/variable_page/a4081a49035927d0ecf4080b21e928fc34bef7de.html,
provider-state-fips-code,PRVDR_STATE_CD,Provider State (FIPS) Code,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-state-fips-code,data/raw/html/variable_page/f41159b12a948f4f8e5b10a3a0229a22c5fd7d37.html,
provider-state-plan-enrollment-code-medicaid-andor-chip,PRVDR_MDCD_CHIP_ENRLMT_CD,Provider State Plan Enrollment Code (Medicaid and/or CHIP),,resdac_variable_page,https://resdac.org/cms-data/variables/provider-state-plan-enrollment-code-medicaid-andor-chip,data/raw/html/variable_page/258f12fd1df8fc7335568188877bc93d747fc550.html,
provider-street-address-1,PRVDR_ADR_LINE_1,Provider Street Address 1,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-street-address-1,data/raw/html/variable_page/9d01014ba7fcf00d66564f9b4b438fd00df04939.html,
provider-street-address-2,PRVDR_ADR_LINE_2,Provider Street Address 2,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-street-address-2,data/raw/html/variable_page/2e6a0a2c8a924cde4c865bf4722700654f0a4052.html,
provider-street-address-3,PRVDR_ADR_LINE_3,Provider Street Address 3,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-street-address-3,data/raw/html/variable_page/72718f470da36ca41f4a9bd869cd5f0eabdd0560.html,
provider-tax-irs-name,PRVDR_TAX_NAME,Provider Tax (IRS) Name,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-tax-irs-name,data/raw/html/variable_page/ee0f43b0ab9755f25dfee514153554388ab230dc.html,
provider-tax-number,TAX_NUM,Provider Tax Number,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-tax-number,data/raw/html/variable_page/f3acee345281228c660aef9ff452d3a38ecfbf14.html,
provider-taxonomy,,Provider Taxonomy,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-taxonomy,data/raw/html/variable_page/e1599fe7043204448b4e5422a28f785fbbfc1bfb.html,variable name not found on page
provider-type-description,PROVIDER_TYPE_DESC,Provider Type Description,"| ResDAC {""path"":{""baseUrl"":""\/"",""pathPrefix"":"""",""currentPath"":""taxonomy\/term\/226501"",""currentPathIsAdmin"":false,""isFront"":false,""currentLanguage"":""en""},""pluralDelimiter"":""\u0003"",""suppressDeprecationErrors"":true,""gtag"":{""tagId"":""G-FDKRG61XBY"",""consentMode"":false,""otherIds"":[],""events"":[],""additionalConfigInfo"":[]},""ajaxPageState"":{""libraries"":""eJx9kOFuwyAMhF_IhUdCBhxCSjCzSdK8_VC1LtWmTbLO5-9--TyGu-s8pll_eZcDV_B_hIuCZ-7aBUfwcq4JuVxzfwsbN95JINwp5s7iMASWmLnab2cm4dqpRpjGxoOUV7Jv3uie_suMznmFxJwKuY7JpiE_b4MLPmD52EhOF_moSTCS_QKFEoYTGgoO3ma1UbaGxVzEbLVtvmSdKYKQRgzXD7cpP14wFfZYbtrPkmsCPbXTOvpTgj3TofapZuW4FYKD_MSyuquzX-QT0kOmCw"",""theme"":""resdac"",""theme_token"":null},""ajaxTrustedUrl"":[],""back_to_top"":{""back_to_top_button_trigger"":100,""back_to_top_speed"":1200,""back_to_top_prevent_on_mobile"":true,""back_to_top_prevent_in_admin"":false,""back_to_top_button_type"":""image"",""back_to_top_button_text"":""Back to top""},""ckeditorAccordion"":{""accordionStyle"":{""collapseAll"":null,""keepRowsOpen"":null,""animateAccordionOpenAndClose"":1,""openTabsWithHash"":1,""allowHtmlInTitles"":0}},""bootstrap"":{""forms_has_error_value_toggle"":1,""modal_animation"":1,""modal_backdrop"":""true"",""modal_focus_input"":1,""modal_keyboard"":1,""modal_select_text"":1,""modal_show"":1,""modal_size"":"""",""popover_enabled"":1,""popover_animation"":1,""popover_auto_close"":1,""popover_container"":""body"",""popover_content"":"""",""popover_delay"":""0"",""popover_html"":0,""popover_placement"":""right"",""popover_selector"":"""",""popover_title"":"""",""popover_trigger"":""click""},""ajax"":[],""user"":{""uid"":0,""permissionsHash"":""cbf5295a56e47be453fc0073e7fbd42cfa5be3d922bf510c28dfa01eac3444cb""}} Skip to main content Reminder: DUA and VRDC access needs to be extended or renewed annually. Read more. Skip to main content Toggle navigation Find CMS Data Files Request CMS Data Files Search Data Variables Learn About CMS Data Provider Type Description This variable is contained in the following files: Comprehensive ESRD Care Model - Provider SAS Name PROVIDER_TYPE_DESC Provider type description. [email protected] 1-844-685-3100 YOUTUBE About ResDAC Learn About Us Meet Our Team Careers with ResDAC Contact Us Links Centers For Medicare & Medicaid Services Chronic Conditions Data Warehouse Download Adobe Acrobat Policies Accessibility and Compliance with Section 508 CMS Vulnerability Disclosure Policy CMS.gov © 2026 Research Data Assistance Center. All rights reserved. This work was performed under CMS contract number: (function(){function c(){var b=a.contentDocument||a.contentWindow.document;if(b){var d=b.createElement('script');d.innerHTML=""window.__CF$cv$params={r:'a107d8b03d9d7f1b',t:'MTc4MjI2MzM2MA=='};var a=document.createElement('script');a.src='/cdn-cgi/challenge-platform/scripts/jsd/main.js';document.getElementsByTagName('head')[0].appendChild(a);"";b.getElementsByTagName('head')[0].appendChild(d)}}if(document.body){var a=document.createElement('iframe');a.height=1;a.width=1;a.style.position='absolute';a.style.top=0;a.style.left=0;a.style.border='none';a.style.visibility='hidden';document.body.appendChild(a);if('loading'!==document.readyState)c();else if(window.addEventListener)document.addEventListener('DOMContentLoaded',c);else{var e=document.onreadystatechange||function(){};document.onreadystatechange=function(b){e(b);'loading'!==document.readyState&&(document.onreadystatechange=e,c())}}}})()",resdac_variable_page,https://resdac.org/cms-data/variables/provider-type-description,data/raw/html/variable_page/484511a5db78ec02db7b58ec23e92fd7a647bc46.html,
provider-validation-type-code,PRVDR_VLDTN_TYPE_CD,Provider Validation Type Code,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-validation-type-code,data/raw/html/variable_page/b24c008e9ff17a9e5818a21ed874962c1be003ce.html,
provider-zip-code,PRVDR_ZIP_CD,Provider Zip Code,,resdac_variable_page,https://resdac.org/cms-data/variables/provider-zip-code,data/raw/html/variable_page/d018924f797ce6d4efb855fe9faecfdbf1f294f5.html,
providers-first-name,FIRST_NAME,Provider's First Name,,resdac_variable_page,https://resdac.org/cms-data/variables/providers-first-name,data/raw/html/variable_page/4afb9b6c9855b7fe1de7f963449c730a4f7c44af.html,
providers-last-name,LAST_NAME,Provider's Last Name,,resdac_variable_page,https://resdac.org/cms-data/variables/providers-last-name,data/raw/html/variable_page/b3b691da507c70d8644d5598ce498f4f84db24cb.html,
providers-national-provider-identifier,,Provider's National Provider Identifier,,resdac_variable_page,https://resdac.org/cms-data/variables/providers-national-provider-identifier,data/raw/html/variable_page/fc21459555f2352cc568537002f3eeb7b80d2a7c.html,variable name not found on page
ptsd-indicator-combined-data,PTRA_COMBINED,PTSD Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/ptsd-indicator-combined-data,data/raw/html/variable_page/11b7e25bf0a355a85d5f7a26bc6a458ab70e4e5b.html,
ptsd-indicator-medicaid-only-data,PTRA_MEDICAID,PTSD Indicator - Medicaid Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/ptsd-indicator-medicaid-only-data,data/raw/html/variable_page/3a0eefea45e7dd409451cf70a6af364faf5df7e7.html,
ptsd-indicator-medicare-only-data,PTRA_MEDICARE,PTSD Indicator - Medicare Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/ptsd-indicator-medicare-only-data,data/raw/html/variable_page/04077d8dd0128095efd6d1e1bca7e75d0166f035.html,
quantity-dispensed,QTY_DSPNSD_NUM,Quantity Dispensed,,resdac_variable_page,https://resdac.org/cms-data/variables/quantity-dispensed,data/raw/html/variable_page/6d99973677cfbd6c5aff5dc1cf1de4db127ac72c.html,
quantity-limit-indicator-event,QUANTITY_LIMIT_YN,Quantity Limit Indicator (Event),,resdac_variable_page,https://resdac.org/cms-data/variables/quantity-limit-indicator-event,data/raw/html/variable_page/4de26e52c1c059e24a5a03353287972832156d67.html,
quantity-limit-indicator-formulary,QUANTITY_LIMIT_YN,Quantity Limit Indicator (Formulary),,resdac_variable_page,https://resdac.org/cms-data/variables/quantity-limit-indicator-formulary,data/raw/html/variable_page/095544d54106c68298de5806426becaf480f357e.html,
quantity-service,QTY_SRVC_UNITS,Quantity of service,,resdac_variable_page,https://resdac.org/cms-data/variables/quantity-service,data/raw/html/variable_page/4852d0c9e735eaa2bcdf8fa7443d3a2c65f6d16c.html,
quarter-aco-file,BENE_ACO_QTR,Quarter of ACO file,,resdac_variable_page,https://resdac.org/cms-data/variables/quarter-aco-file,data/raw/html/variable_page/ff1bc898e5b6ceae9a565fa268de779f1b960dfa.html,
race,BENE_RACE_CD,Race,,resdac_variable_page,https://resdac.org/cms-data/variables/race,data/raw/html/variable_page/27111042ca58deac6f382cd409a3e51532f88484.html,
race-am-indianalaskan-msis,RACE_CODE_3,Race - Am Indian/Alaskan (from MSIS),,resdac_variable_page,https://resdac.org/cms-data/variables/race-am-indianalaskan-msis,data/raw/html/variable_page/a8e86fa1507f891d7a984bdbb1ccc925697b85be.html,
race-asian-msis,RACE_CODE_4,Race - Asian (from MSIS),,resdac_variable_page,https://resdac.org/cms-data/variables/race-asian-msis,data/raw/html/variable_page/002b4fc6f6bab7cfa6d5c22d05ed79eb4421b198.html,
race-beneficiary,BENE_RACE_CD,Race of Beneficiary,,resdac_variable_page,https://resdac.org/cms-data/variables/race-beneficiary,data/raw/html/variable_page/1e29b4c462d56c3cfa080020e593c7327c160d91.html,
race-black-msis,RACE_CODE_2,Race - Black (from MSIS),,resdac_variable_page,https://resdac.org/cms-data/variables/race-black-msis,data/raw/html/variable_page/01ffcde40c0004191486f0f421dc32c1e828e40c.html,
race-hawaiianpac-islands-msis,RACE_CODE_5,Race - Hawaiian/Pac Islands (from MSIS),,resdac_variable_page,https://resdac.org/cms-data/variables/race-hawaiianpac-islands-msis,data/raw/html/variable_page/19d720479b8646bea70cccc921adbf9e16ab627a.html,
race-white-msis,RACE_CODE_1,Race - White (from MSIS),,resdac_variable_page,https://resdac.org/cms-data/variables/race-white-msis,data/raw/html/variable_page/2f6e79234b091c7671be581ba8dde84a72037f19.html,
raceethnicity-msis,EL_RACE_ETHNCY_CD,Race/ethnicity (from MSIS),,resdac_variable_page,https://resdac.org/cms-data/variables/raceethnicity-msis,data/raw/html/variable_page/7d89f8673fa7f73fd79457c078d783cfad6a24ba.html,
radiologic-and-other-technical-services-taxonomy-indicator-ever-calendar-year,RDLGY_OTHR_TCHNCL_SRVC_TXNMY_IND,Radiologic and Other Technical Services Taxonomy Indicator — Ever in Calendar Year,,resdac_variable_page,https://resdac.org/cms-data/variables/radiologic-and-other-technical-services-taxonomy-indicator-ever-calendar-year,data/raw/html/variable_page/e1c5838b51940eee912295d2f461a0e220e92a91.html,
radiology-charge-amount-excluding-mri,RDLGY_CHRG_AMT,Radiology Charge Amount (excluding MRI) ($),,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-charge-amount-excluding-mri,data/raw/html/variable_page/87628bd6f1df885f3e5fb4fa6bab748653ab0fcb.html,
radiology-computed-tomographic-ct-scan-indicator,RDLGY_CT_SCAN_IND_SW,Radiology Computed Tomographic (CT) Scan Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-computed-tomographic-ct-scan-indicator,data/raw/html/variable_page/03be13303d367143116708dda9af855cad01a23e.html,
radiology-ct-scan-amount,RDLGY_CT_SCAN_AMT,Radiology CT Scan Amount ($),,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-ct-scan-amount,data/raw/html/variable_page/6999861cccfbbbefded0e8d571001d644ba8e2f9.html,
radiology-diagnostic-amount,RDLGY_DGNSTC_AMT,Radiology Diagnostic Amount ($),,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-diagnostic-amount,data/raw/html/variable_page/5c4ff919bfb67074080d2ec95cc93ef3108a2133.html,
radiology-nuclear-medicine-amount,RDLGY_NUCLR_MDCN_AMT,Radiology Nuclear Medicine Amount ($),,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-nuclear-medicine-amount,data/raw/html/variable_page/44d37897ac65713d255e2eb16d4f9108f1bdcb50.html,
radiology-nuclear-medicine-indicator,RDLGY_NUCLR_MDCN_IND_SW,Radiology Nuclear Medicine Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-nuclear-medicine-indicator,data/raw/html/variable_page/93e3ce6c424ff2fcd07115f667507c20e4dcde5e.html,
radiology-other-imaging-amount,RDLGY_OTHR_IMGNG_AMT,Radiology Other Imaging Amount ($),,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-other-imaging-amount,data/raw/html/variable_page/8eaf200be3999f37a1e1d69499d265e4cd73856e.html,
radiology-other-imaging-indicator,RDLGY_OTHR_IMGNG_IND_SW,Radiology Other Imaging Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-other-imaging-indicator,data/raw/html/variable_page/083785189be8bbf6f775cd88896355e55b77ec29.html,
radiology-therapeutic-amount,RDLGY_THRPTC_AMT,Radiology Therapeutic Amount ($),,resdac_variable_page,https://resdac.org/cms-data/variables/radiology-therapeutic-amount,data/raw/html/variable_page/aa3bbae7235df6b717ef638b639492d6ded8e32f.html,
railroad-board-exclusion-indicator-switch,RR_BRD_EXCLSN_IND_SW,Railroad Board Exclusion Indicator Switch,,resdac_variable_page,https://resdac.org/cms-data/variables/railroad-board-exclusion-indicator-switch,data/raw/html/variable_page/8fe27c72e8f915938d2f08038aafa8caa40705c7.html,
re-classification-highest-probability,RE_CLSFCTN,R/E Classification with Highest Probability,,resdac_variable_page,https://resdac.org/cms-data/variables/re-classification-highest-probability,data/raw/html/variable_page/b2d56518b579fa313305112af7e8b412d7ac135b.html,
re-probability-american-indian-or-alaska-native,RE_PRBLTY_AIAN,R/E probability - American Indian or Alaska Native,,resdac_variable_page,https://resdac.org/cms-data/variables/re-probability-american-indian-or-alaska-native,data/raw/html/variable_page/5497fcc6ea401f3b0246441de455235494c64c64.html,
re-probability-asian-american-and-native-hawaiian-or-other-pacific-islander,RE_PRBLTY_AANHPI,R/E probability - Asian American and Native Hawaiian or Other Pacific Islander,,resdac_variable_page,https://resdac.org/cms-data/variables/re-probability-asian-american-and-native-hawaiian-or-other-pacific-islander,data/raw/html/variable_page/b136fe0c7d9d40c83dd3a592c30df989e5edcd2c.html,
re-probability-black,RE_PRBLTY_BLACK,R/E probability - Black,,resdac_variable_page,https://resdac.org/cms-data/variables/re-probability-black,data/raw/html/variable_page/8e2a053dabd292cc410ed1c28a184d7bc0a07b86.html,
re-probability-hispanic,RE_PRBLTY_HSPNC,R/E probability - Hispanic,,resdac_variable_page,https://resdac.org/cms-data/variables/re-probability-hispanic,data/raw/html/variable_page/52ca449f23294e3a310cd2f3b42e3933b3f18125.html,
re-probability-multiracial,RE_PRBLTY_MULTIRACIAL,R/E probability - Multiracial,,resdac_variable_page,https://resdac.org/cms-data/variables/re-probability-multiracial,data/raw/html/variable_page/4b012456ed22f87238769e553e6d970f5a3b98e5.html,
re-probability-white,RE_PRBLTY_WHT,R/E probability - White,,resdac_variable_page,https://resdac.org/cms-data/variables/re-probability-white,data/raw/html/variable_page/2c1d9f1451487418a93cad612dfc8ec250b3d403.html,
reason-codes-patient-status-change,REASON_CODE,Reason Code(s) for Patient Status Change,,resdac_variable_page,https://resdac.org/cms-data/variables/reason-codes-patient-status-change,data/raw/html/variable_page/43191fade3da912b54800d9c04a14bb30be3c194.html,
reason-entitlement-medicare-benefits-clmthrudt,CLM_THRU_DT,Reason for entitlement to Medicare benefits as of CLM_THRU_DT,,resdac_variable_page,https://resdac.org/cms-data/variables/reason-entitlement-medicare-benefits-clmthrudt,data/raw/html/variable_page/ea94c1eae992019d9ae8be74cb7054eaaaad6ab4.html,
reason-participant-opted-out-mtm-program,OPT_OUT_REASON,Reason participant opted-out of MTM program,,resdac_variable_page,https://resdac.org/cms-data/variables/reason-participant-opted-out-mtm-program,data/raw/html/variable_page/e0dc5b325bbe11a16e08c2d413d36ebef7ba7d71.html,
reason-service-code,RSN_SRVC_CD,Reason for Service Code,,resdac_variable_page,https://resdac.org/cms-data/variables/reason-service-code,data/raw/html/variable_page/3510abe8e4302d1a9432d61956d724d738d05773.html,
reason-visit-diagnosis-code-1-encounter,RSN_VISIT_CD1,Reason for Visit Diagnosis Code 1 (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/reason-visit-diagnosis-code-1-encounter,data/raw/html/variable_page/23457cb431ba11de7a282b4212d1ea83c07904b5.html,
reason-visit-diagnosis-code-2-encounter,RSN_VISIT_CD2,Reason for Visit Diagnosis Code 2 (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/reason-visit-diagnosis-code-2-encounter,data/raw/html/variable_page/ed8b160eafd7b46f8c443e40a7fd958f8b39556e.html,
reason-visit-diagnosis-code-3-encounter,RSN_VISIT_CD3,Reason for Visit Diagnosis Code 3 (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/reason-visit-diagnosis-code-3-encounter,data/raw/html/variable_page/a3aaea9f45253b6f8eaed84df1a8c9419d7b7581.html,
reason-visit-diagnosis-code-i-ffs,RSN_VISIT_CD1,Reason for Visit Diagnosis Code I (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/reason-visit-diagnosis-code-i-ffs,data/raw/html/variable_page/05aa3f82b74f6f29b567016afa65f0536db5de53.html,
reason-visit-diagnosis-code-ii-ffs,RSN_VISIT_CD2,Reason for Visit Diagnosis Code II (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/reason-visit-diagnosis-code-ii-ffs,data/raw/html/variable_page/c3a874237d0dbfa702dc1099f3b84a9574b9b412.html,
reason-visit-diagnosis-code-iii-ffs,RSN_VISIT_CD3,Reason for Visit Diagnosis Code III (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/reason-visit-diagnosis-code-iii-ffs,data/raw/html/variable_page/c455ba5a9b7b1ffe81a3aaf320c3db703e5f3248.html,
reason-why-beneficiary-met-targeting-criteria,TARG_CRITERIA_MET_REASON,Reason why beneficiary met the targeting criteria,,resdac_variable_page,https://resdac.org/cms-data/variables/reason-why-beneficiary-met-targeting-criteria,data/raw/html/variable_page/25ba0796e81a21b1647c18487cf2e82c01f5808d.html,
rebate-eligible-code,REBT_ELGBL_CD,Rebate Eligible Code,,resdac_variable_page,https://resdac.org/cms-data/variables/rebate-eligible-code,data/raw/html/variable_page/9d07fe3f69c1013e9a557d62d0738e578f679f15.html,
record-reference-year,REF_YR,Record Reference Year,,resdac_variable_page,https://resdac.org/cms-data/variables/record-reference-year,data/raw/html/variable_page/44a85998a3511cf609bd09df6577e8fb3c7d5e9a.html,
reduction-patient-liability-due-payments-other-payers-plro,PLRO_AMT,Reduction in patient liability due to payments by other payers (PLRO),,resdac_variable_page,https://resdac.org/cms-data/variables/reduction-patient-liability-due-payments-other-payers-plro,data/raw/html/variable_page/cdd5e160ce20b5f9d0fc23601465e92488ff4f28.html,
reference-year-base,BENE_ENROLLMT_REF_YR,Reference Year (Base),,resdac_variable_page,https://resdac.org/cms-data/variables/reference-year-base,data/raw/html/variable_page/594b7821d2c28af080b8bb0c1684cc1481c8fa4b.html,
reference-year-mbsf,BENE_ENROLLMT_REF_YR,Reference Year (MBSF),,resdac_variable_page,https://resdac.org/cms-data/variables/reference-year-mbsf,data/raw/html/variable_page/c64d2a6f3112437e848d327542ec0468b8c8e11b.html,
reference-year-mmleads,RFRNC_YR,Reference Year (MMLEADS),,resdac_variable_page,https://resdac.org/cms-data/variables/reference-year-mmleads,data/raw/html/variable_page/0fa2fc5a2c0c26a97526a67f6e3cc95f65f02909.html,
reference-year-taf,RFRNC_YR,Reference Year (TAF),,resdac_variable_page,https://resdac.org/cms-data/variables/reference-year-taf,data/raw/html/variable_page/13c2669d8ce7a5be990464403021e5e9deff6245.html,
referring-provider-identification-number,RFRG_PRVDR_ID,Referring Provider Identification Number,,resdac_variable_page,https://resdac.org/cms-data/variables/referring-provider-identification-number,data/raw/html/variable_page/5e9f37b6ed9352866792ed841a0e5364ff3d32df.html,
referring-provider-npi,RFRG_PRVDR_NPI,Referring Provider NPI,,resdac_variable_page,https://resdac.org/cms-data/variables/referring-provider-npi,data/raw/html/variable_page/cb09eb7c29a6973182e49757e43bb359fe8f39b7.html,
referring-provider-specialty-code,RFRG_PRVDR_SPCLTY_CD,Referring Provider Specialty Code,,resdac_variable_page,https://resdac.org/cms-data/variables/referring-provider-specialty-code,data/raw/html/variable_page/023a3c6e37b86824bb080096e9657910cd987994.html,
referring-provider-taxonomy-code,RFRG_PRVDR_TXNMY_CD,Referring Provider Taxonomy Code,,resdac_variable_page,https://resdac.org/cms-data/variables/referring-provider-taxonomy-code,data/raw/html/variable_page/c4409e9a585f19bd6d4321bad19ecc24e9bfc6ae.html,
referring-provider-type-code,RFRG_PRVDR_TYPE_CD,Referring Provider Type Code,,resdac_variable_page,https://resdac.org/cms-data/variables/referring-provider-type-code,data/raw/html/variable_page/31ff07ca5af4e09bde447986dc32e454ee39a5e1.html,
related-nursing-services-provider-taxonomy-indicator-ever-calendar-year,RLTD_NRSNG_SRVC_TXNMY_IND,Related Nursing Services Provider Taxonomy Indicator — Ever in Calendar Year,,resdac_variable_page,https://resdac.org/cms-data/variables/related-nursing-services-provider-taxonomy-indicator-ever-calendar-year,data/raw/html/variable_page/7bb50ca097289ce5ce99ca2d6e87b90744f61f69.html,
remittance-number,REMITTANCE_NUM,Remittance Number,,resdac_variable_page,https://resdac.org/cms-data/variables/remittance-number,data/raw/html/variable_page/43a5958a5eefba6fb5f9d549fe25883729eed2e6.html,
rendering-physician-npi-encounter,RNDRNG_PHYSN_NPI,Rendering Physician NPI (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/rendering-physician-npi-encounter,data/raw/html/variable_page/ac334533c3e55c8568c5201ac11abff7f1fc4e2e.html,
rendering-physician-npi-ffs,RNDRNG_PHYSN_NPI,Rendering Physician NPI (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/rendering-physician-npi-ffs,data/raw/html/variable_page/7599b431246712b6448a443663f7364254cd04db.html,
rendering-provider-secondary-specialty-code-1,PRF_PHYSN_NPI,Rendering Provider Secondary Specialty Code 1,,resdac_variable_page,https://resdac.org/cms-data/variables/rendering-provider-secondary-specialty-code-1,data/raw/html/variable_page/940d8337d9e5489b65bcaabc7ce1569c87001a9f.html,
rendering-provider-secondary-specialty-code-2,PRF_PHYSN_NPI,Rendering Provider Secondary Specialty Code 2,,resdac_variable_page,https://resdac.org/cms-data/variables/rendering-provider-secondary-specialty-code-2,data/raw/html/variable_page/b603455b29650fd058eef65dea98025011051559.html,
rendering-provider-secondary-specialty-code-3,PRF_PHYSN_NPI,Rendering Provider Secondary Specialty Code 3,,resdac_variable_page,https://resdac.org/cms-data/variables/rendering-provider-secondary-specialty-code-3,data/raw/html/variable_page/1b06652902a60700dff5f4a916cdcb39e81a9bec.html,
